lnadjcloseSP500,lnadjcloseGE
0.006473722,0.015804359
-0.001052176,-0.00510907
-0.003896235,-0.010297121
-0.003853736,-0.003988837
0.016995468,0.013103225
0.003230334,0.006291802
-0.004543867,-0.004715136
0.007622792,-0.00552924
-0.018279807,-0.012754258
0.003662758,0.000401043
-0.006748148,-0.009669697
0.010960545,0.00404041
-0.000384805,-0.002422286
0.003997587,0.005642901
0.010528903,-0.004431024
0.001249597,-0.007293387
0.000897622,0.008503797
-0.00931687,-0.021602633
-0.016183741,-0.022922446
0.002613949,0.000421496
-0.013298491,-0.018715987
0.006822949,-0.001288937
0.003955066,0.005145809
0.005320725,0.002989539
0.001515022,0.002555368
-0.010559851,-0.010260885
-0.005804628,0.001717476
-0.000326697,-0.000429092
0.019308465,0.019970921
-0.031376343,-0.034235265
0.000793406,0.001305199
-0.002440998,0.009089004
-0.017038717,-0.01650776
0.003274329,-0.026632733
0.014934164,0.00359228
8.08773E-05,-0.006294985
-0.006794391,-0.003615006
-0.009759296,-0.022894773
0.003745379,0.00046307
-0.018717003,-0.019163942
5.31122E-05,0.000471809
-0.00281884,0.007050558
0.005826452,0.014415502
-0.029805056,-0.053580011
-0.003724341,-0.010281608
0.001266427,0.016109697
0.003828599,0.016330814
-0.018371334,-0.023133562
0.001093321,0.015001491
-0.008420818,0.007178782
0.016936205,0.034680139
-0.023039548,-0.031347596
0.006965378,0.016498135
-0.011151876,0.000467399
-0.009068905,-0.017440932
-0.0109611,-0.019688511
0.024754645,0.038063586
0.011941012,0.011603751
0.000285601,0
-0.000539537,-0.011137006
0.013401856,0.028520792
0.004055976,0.029052323
-0.023396064,-0.02137214
0.004158871,0
-0.018771643,-0.036200975
0.023087465,0.025341139
0.016534493,0.019820469
-0.0132309,-0.023923506
-0.005594055,-0.002744741
-0.009006485,-0.001375201
0.028314091,0.03736649
0.003348785,-0.008431379
-0.0180965,-0.014815086
0.023611867,0.036852117
0.00691874,0.009976227
-0.012123883,-0.006929434
-0.002919914,-0.014445425
0.005506536,0.007029906
0.004067729,0.00958613
-0.01521296,-0.015294159
-0.00935853,-0.021812572
0.00617813,-0.002252761
0.00249191,0.003601985
0.011268953,0.012505746
-0.019820581,-0.027904601
0.00367956,-0.001827319
0.007950942,-0.001372684
0.014731092,0.021291858
-0.01381863,-0.025881127
-0.004100911,0.01551834
-0.002037171,0.001357773
-0.030378838,-0.031238185
0.004420895,0.006511651
0.020302677,0.042656195
-0.034734463,-0.033886233
0.006130568,-0.00091954
0.01371193,0.002297267
0.002119365,-0.051317449
-0.048282983,-0.083591671
0.017371504,0.01821544
-0.048288065,-0.068845531
0.042428811,0.071420861
0.039467421,0.070979922
-0.038986811,-0.017400149
-0.015756115,-0.046914791
-0.001979707,-0.014929492
0.019465761,0.043639598
0.00337675,-0.01702595
-0.092189616,-0.089217666
0.05275821,0.099268002
-0.004554407,-0.040301297
-0.041124925,-0.100686397
-0.013598522,-0.026839417
-0.039279301,-0.008313587
-0.059107758,-0.052015395
-0.011397429,0.016817587
-0.079224042,-0.082361639
-0.011828963,0.122911824
0.109571959,-0.023403408
-0.005336384,-0.007312647
-0.094695145,-0.079533154
0.04162886,0.03257617
-0.006232201,-0.013552966
0.04658284,0.02565888
-0.031283955,0.010708764
-0.062953125,-0.070739832
0.012554947,-0.008780874
-0.035120816,-0.05293715
-0.032279747,-0.005738897
0.102457328,0.094655944
-0.011140926,-0.014502561
0.025476651,0.007277571
0.015248574,0.008533035
-0.002532236,-0.011173301
0.040014466,0.073871895
-0.054115279,-0.041359278
-0.051571193,-0.083353792
0.028446198,0.028112924
-0.012733931,-0.021873736
-0.02228719,-0.035165367
-0.053288838,-0.089813503
0.066922601,0.034632164
-0.04259349,-0.051213673
-0.026149375,0.005557775
0.009790296,-0.003172088
-0.063105523,-0.105448773
-0.069481827,-0.117893368
0.061327968,0.088334566
0.06271427,0.084508247
0.006529394,0.032870667
0.034718427,0.026327807
0.009596917,0.058120331
-0.093536559,-0.102393154
0.039163694,0.128063798
0.025508056,0.029256457
-0.029746476,-0.032883592
0.035849048,0.017291497
0.037668878,0.056245299
-0.023388912,-0.060540223
0.011823999,0.012829827
-0.028938804,-0.054578841
0.007003884,0.00373274
-0.012766861,-0.009734259
0.050084832,0.055610523
-0.009639159,-0.029615743
-0.021389875,-0.085679287
0.00293262,0.032995923
-0.018471577,-0.026626475
-0.009764948,0.021978907
0.005764437,0
0.005341924,-0.009360443
-0.003880112,-0.018987912
0.024113983,0.009539023
0.014059065,0.024229399
0.031118829,0.051910864
-0.004679315,-0.02599478
0.007786738,0.014195233
-0.030469134,-0.045531385
0.003391364,0.001551591
-0.021533208,-0.008563696
-0.022822626,-0.0110064
0.001756552,-0.057763107
-0.034032484,-0.056862862
0.001328305,-0.024227295
0.007533126,0.013532006
-0.054261984,-0.077283674
0.042572033,0.007714599
-0.015278458,0.033997609
0.005363236,-0.112920226
0.005537856,0.031716213
0.010866312,0.050084104
0.033006834,0.032975197
-0.033681051,-0.059177569
-0.02305281,-0.047316325
-0.000532907,-0.043187333
0.01570993,-0.021763645
-0.007517662,-0.009950331
0.016233194,-0.037355787
0.026540681,0.022806006
0.001484047,0.129860628
-0.05036862,-0.083596871
0.007923456,0.026554933
0.001737641,-0.021187233
-0.010048038,-0.021645867
-0.046629446,-0.056257803
-0.000950817,0.004618946
-0.012096922,-0.04717856
-0.011478573,-0.070028604
-0.035315356,-0.058683502
0.039320053,0.025764137
-0.010715038,-0.00806456
-0.015905668,0.010738358
-0.023846498,-0.067658648
-0.047741863,-0.113328685
-0.006427392,-0.079909383
0.02347539,-0.047923988
-0.043463291,-0.003642991
0.001215289,0.05847547
-0.010074281,0.0487082
0.06171871,0.179585577
0.002442817,-0.043393792
0.039921068,0.118577506
0.007709238,0.005069719
-0.003522156,0.005044147
0.031634285,0.034614086
0.020643416,0.031102986
-0.013064131,-0.019025544
-0.019967428,-0.059349924
0.06836638,0.088920382
-0.020626376,-0.002333723
0.00958032,0.008144315
0.023052626,0.038641171
-0.020524738,-0.01121088
-0.035439358,-0.082205887
0.013044212,0.018193346
0.016421016,0.00599163
0.028322241,0.054632992
0.009684728,0.017937701
-0.008367252,0.023065273
-0.024143678,-0.050093945
0.011714575,-0.001142205
0.037347061,0.063108928
0.002530186,0.068420462
-0.02026854,-0.052454183
0.012470933,0.027084989
0.015419321,0.037321528
0.004957068,0.008871423
-0.043732255,-0.087100595
0.021029382,0.030576974
-0.007711286,0.008273056
0.009873449,0.006160184
0.016657837,0.019260606
-0.010117621,-0.00100452
-0.002744255,-0.008072698
0.021379806,0.018072781
-0.0009505,0.035194248
0.005381855,0.0028777
0.033307277,0.032047983
-0.003798927,0
0.017254573,0.042675563
-0.013290323,0.021108963
0.02378394,0.039254187
-0.0217472,-0.023709832
-0.000979319,-0.035764824
-0.027263206,-0.058517607
0.010298404,0.010304541
-0.011475674,-0.01407813
0.029936576,0.046176255
-0.001738327,0.017002647
-0.005144635,0.005309747
-0.01689961,-0.039609138
-0.001498313,-0.010152371
0.025962189,0.022019238
-0.019153403,-0.030403079
0.015301234,0.014856355
0.013483449,0.021878721
0.025489965,0.027569554
0.001981342,-0.004395611
-0.013834487,-0.02137214
0.011418207,0.017841686
-0.002517863,-0.015145056
-0.001011052,0.001793722
0.003497083,0
-0.003486435,-0.012624153
0.006093308,0.004526943
0.001396013,0.004506542
-0.024055536,-0.027349015
-0.012801901,-0.029069089
-0.00138258,-0.041773922
0.008375844,-0.014992785
0.003109374,0.011016636
-0.031078361,-0.048989387
0.002304071,0.006256538
0.006503219,0.009312018
0.021217576,0.013299429
-0.001478936,-0.009188426
0.009024344,0.001025115
-0.008567381,-0.004106782
0.004352434,0.005130848
-0.029577647,-0.026972589
0.002562476,0.001050972
-0.019879851,-0.041829154
-0.001669895,-0.027764138
0.003540952,0.014533515
-0.004029952,-0.007799482
0.024627968,0.061808287
0.00530194,0.015649772
0.029199472,0.049480057
0.008604637,0.013698844
-0.000382751,-0.063178902
0.011366703,0.002068253
0.003620702,-0.017718025
-0.000534409,0.014614039
0.023022629,0.026586433
0.003037511,0.007038742
0.002977407,0.023763494
-0.00260985,0.01649722
-0.004573436,-0.021401595
0.011825409,0.066564491
0.000739529,0.022738588
0.015225583,0.02311214
0.003007551,0.007005283
-0.002917791,0.012142387
-0.005640579,0.023009111
0.013349737,0.026601735
-0.003350552,-0.008237279
-0.012740935,-0.041373567
0.011459209,0.010291686
0.006856468,-0.001707942
-0.008567996,-0.012903405
-0.024559914,-0.041543756
0.010094531,0.017002647
0.006837444,-0.004446428
0.010889255,0.021164811
0.01845147,0.028389003
-0.000545889,-0.000848536
0.002366611,0.006768215
0.000116725,-0.013582552
0.002777914,0.005965079
-0.001990379,-0.007675944
-0.008109142,-0.012925643
-0.022372209,-0.040713588
-0.003301906,-0.01089929
0.008498592,0.018996501
0.01303221,0.030880266
0.008806056,0.044187307
0.007752278,0.024631787
0.010368274,-0.004063394
-0.001351306,-0.008998016
0.006319121,0.044987506
0.003130399,0.041544436
0.015207304,0.060668949
-0.003064311,-0.014285957
0.002633813,-0.009396527
-0.003413101,0.015850476
0.006553349,0.014194702
-0.010119522,0
-0.009556581,-0.025697345
-0.006109338,-0.012368292
0.017652877,0.023870935
-0.00223207,-0.003580383
-0.003333824,-0.017366572
-0.026097229,-0.027378699
-0.004515691,-0.039010683
0.014765453,0.029967667
0.013612406,0.015772013
0.00270795,0.004460974
0.007442123,0.003702337
0.005624801,-0.002219757
0.004376823,0.00958356
-0.002791504,0.003661666
0.017393671,0.026687484
0.004148815,-0.002851035
-0.008131019,-0.043025229
0.009361385,-0.015015297
-0.006258672,-0.016781477
-0.008893203,-0.003081667
0.010587366,-0.01242252
-0.012253261,-0.009419222
-0.011786491,-0.012698583
-0.003323385,-0.004803852
-0.019734359,-0.035119983
0.022270143,0.031099069
-0.028465985,-0.041964199
0.006435592,0.014184635
0.002423036,-0.009991757
0.00104211,-0.009247649
0.019052883,0.01675081
0.002500083,0.060429176
0.021995171,0.033823363
-6.40413E-05,-0.004545462
0.005019358,0.003032603
-0.010312341,-0.005313105
0.005722896,-0.005341485
0.014363915,0.021196857
0.000919076,0.001497006
-0.000468443,0.004477619
-0.013516784,-0.021069252
-0.003220084,-0.010703466
0.013523927,0.027295099
-0.00053348,0.005965715
0.004494025,0.003710579
-0.017383687,-0.01492565
0.003785805,0.005249356
0.01200292,0.008935279
0.000342636,-0.005947973
-0.008437646,-0.004484312
0.00549437,0.012653686
-0.002471451,-0.007423939
-0.010304438,-0.022608348
0.003665636,-0.003818256
0.005822698,-0.003065136
0.003676275,0.019004753
0.00693534,0.002256488
-0.00556247,-0.012854619
0.001127594,-0.003812433
-0.011880825,0.006851949
0.005812939,-0.012982237
0.010448907,-0.001538462
0.00355724,-0.005403332
0.002296069,0.001546791
0.005242394,0.002315709
0.001153372,-0.006963278
-0.001401965,0.006963278
0.000195328,-0.006187181
-0.010100375,-0.014062732
0.015916069,0.021020626
0.003110806,0.004611845
0.000545376,-0.004611845
0.003993283,0.05032981
0.002877549,0.021022884
0.001745232,0.009992945
-0.009425438,0
0.008291384,0.003544846
0.002423567,-0.007102303
-0.010882186,-0.015804927
0.012422194,0.005776189
-0.010654438,-0.002162163
-0.019126605,-0.030027888
-0.022389806,0.005930336
0.004587541,0.016129382
-0.004212071,-0.001455604
0.004868323,-0.00291758
-0.011888153,-0.008804165
-0.009877767,-0.005171788
0.014165355,0.011049836
0.012889515,0.035975102
-0.005489426,-0.009943264
-0.031635816,-0.03930637
0.002892972,-0.015713006
-0.008902849,-0.012139755
0.012955814,0
-0.002235056,0.006088299
0.009633914,0.004542021
-0.002748402,-0.013688427
0.017840667,0.030910867
0.004228991,0.006659292
0.006563167,0.00588237
0.002184195,-0.00440853
-0.001046374,0.0051414
-0.012176614,-0.018484815
0.009673506,0.010393561
-0.002083164,-0.006669161
0.001404348,0.008882368
0.010107284,-0.009626139
0.002327644,0
0.000429127,0.008151212
0.003729217,0.004418269
0.0139103,0.015312002
-0.000175654,-0.005077994
0.001711315,0.013723581
0.004514325,0.000717103
0.00403337,-0.00143472
-0.00021737,0.033183419
0.000452076,0.014478019
0.007749057,0.044183893
0.005804795,-0.001310616
-0.000325895,0.007838054
-0.005099485,-0.006527438
0.00508233,0
0.007145391,0.014304535
-0.005508385,0.006435029
-0.001705629,-0.007727018
0.000737463,0.001937359
0.005667142,0.003220615
4.26168E-05,-0.005157974
-0.003278272,-0.005834701
0.007386521,0.00712669
0.007896758,0.010915036
0.001682879,0.003824096
-0.005894051,-0.005741643
0.00336867,0.00319387
0.006661623,-0.001915098
0.001765063,0.010171734
0.000685109,0.012570876
0.011088384,0.02101437
0.000842168,0.007919627
-0.01625795,-0.027685558
0.004511129,-0.00124844
0.008026026,0.003118182
-0.001019431,0.001244555
0.002261236,-0.004362737
0.00709828,0.00684721
-0.004305721,0.01171768
-0.023659567,-0.031768477
0.006441938,0.013203587
0.012860144,0.028327017
-0.016787736,-0.032708871
0.0130352,0.021105687
-0.024127171,-0.036276648
-0.006608358,-0.025807884
-0.032888466,-0.044778613
-0.015426629,-0.024914784
0.043034725,0.066420072
-0.003403127,-0.002626397
0.013645989,0.024034934
-0.012219412,-0.021408537
-0.018979079,-0.022547374
0.001108852,-0.004705891
-0.014297727,-0.019048195
-0.005143469,0.00205832
-0.03975572,-0.060025076
0.014912655,0.010137668
-0.012992123,-0.025539513
0.00035387,-0.003702337
-0.005677006,0.003702337
0.032347213,0.039845909
-0.012451871,-0.018638532
-0.017314285,-0.023427133
0.025514387,0.023427133
0.004043236,0.005772022
-0.035017487,-0.045629696
-0.013624434,-0.019772507
0.01091624,0.004597709
-0.005959341,-0.009988558
0.029079822,0.022901764
0.004370107,-0.007575794
-0.001806321,-0.010703466
0.023222473,0.025048748
-0.000556094,0.003741119
0.001282138,0.010401282
0.00131629,0.00221484
-0.003864245,0.009541357
-0.016201322,-0.019174629
-0.002989922,-0.025642431
-0.016946193,-0.020842128
0.002855218,-0.010980502
-0.002035951,0.006289329
-0.031508271,-0.035903338
-0.010164425,-0.00407001
-0.003245746,-0.020602294
-0.004673293,-0.017640105
0.005344686,0.006756782
0.030850062,0.045256592
0.009368673,0.014377244
0.0071781,0.007898935
0.000732597,-0.000787092
0.015261854,0.018721296
-0.000155215,-0.000773096
0.001195446,0.003088806
-0.029242932,-0.047364812
0.005964074,0.004838719
0.011351892,0.02227618
-0.012902686,-0.007106228
0.022263616,0.025040432
0.008186429,0.031941879
0.011137931,0.027318052
-0.001049869,0.002182613
-0.006946068,-0.008026311
-0.004167314,0.005843698
0.000063546,-0.001457726
0.02178352,0.018070604
-0.004807873,-0.000716589
0.006032852,0.005005373
-0.001269391,0.002137514
-0.003710877,-0.004279607
0.005468066,-0.004298001
-0.005985299,-0.007927969
-0.028583327,-0.034600433
-0.00539328,-0.012815856
-0.004031704,-0.007616183
0.000120447,0.005337413
0.012118458,0.007575794
0.001481685,0.007518832
-0.017080409,-0.028877387
-0.003669695,-0.014757549
-0.004048532,-0.009434032
-0.014618777,-0.021557721
0.003283982,0
-0.00771448,-0.004854378
0.016450715,0.014493007
-0.014828685,-0.012872261
0.000390802,-0.003244123
0.029077658,0.03668673
0.009039912,0.008577051
0.013132363,0.016172859
-0.011537451,0.003051108
0.006418033,0.016616697
0.004820599,0.013393057
0.00485155,0.004424786
0.011069149,0.01678259
-0.00071333,-0.005805532
0.00353491,0.011577553
-0.000364488,0.000719166
0.000826575,0.003588091
0.015095292,0.015636424
-0.002567373,-0.002117897
-0.004837173,-0.000706964
-0.008366175,-0.022167515
0.020972838,0.031319286
-0.005683545,-0.013404081
0.004838733,0.000709975
-0.002591138,-0.004980444
-0.003088461,-0.007158227
0.00440668,0.007158227
-0.008067421,-0.01654119
0.020646748,0.025063969
-0.000672205,0.023760726
-0.001647951,0.008937839
0.006103643,0.004098366
0.000145893,-0.009589115
0.003811421,0.013670753
0.007095823,0.00474095
-0.003648103,-0.006779687
0.002025533,-0.050935321
0.007217618,-0.003585518
-0.016004698,-0.010834342
0.010469066,-0.001453489
0.001772366,0.002904868
0.002386454,-0.002177859
0.002144637,0
1.68687E-05,0.0065194
-0.002694156,-0.00361664
0.001124151,-0.001450327
-0.000439367,-0.003635046
0.00094609,-0.004379569
0.007729385,-0.000731797
0.003671294,0.007293978
0.019099224,0.027241828
0.003915147,0.013347581
-0.00212323,-0.00069808
-0.008084915,-0.005602256
0.004366586,-0.004222385
-0.004251214,-0.012061161
-0.011878701,-0.006444705
-0.00121821,-0.0028777
-0.016338128,-0.021114727
0.00021214,-0.002947681
0.015240604,0.013924739
0.002537119,0.011577553
-0.001576597,-0.01230562
-0.014387044,-0.016893534
0.014812719,0.011782169
-0.007496632,-0.008823587
-0.001379798,0.010286645
-0.006088749,-0.00881063
0.021386708,0.029787891
0.012737032,0.022647819
0.00259991,0.00627836
-0.00129911,-0.004879759
0.000514944,0.019377769
0.003694902,0.000685166
0.003835407,0.005464494
0.005983684,0.033492749
4.83703E-05,-0.005284028
0.000910538,0.003965636
-0.005135629,-0.011944402
0.006166034,0.015894374
0.000836423,-0.003949972
0.002545174,0
0.006011978,0.011803416
0.003373865,0.016165887
-0.001645724,-0.000641643
0.000612494,0.008309412
0.00077105,0.00697751
0.001008621,-0.002531647
-0.001509338,-0.004445863
-0.000190815,0.005079376
0.01125131,-0.000633513
-0.00131389,0.018210864
0.004994592,0.001865092
-0.002125149,-0.004357305
-0.001846505,-0.007514124
-0.001377275,0.004390098
0.003718222,0.006860021
0.008967269,0.001862776
-0.001712249,-0.003729029
0.007357426,0.0117612
0.001375442,-0.0117612
-0.010167185,-0.014424835
-0.001295772,0.005040968
0.002410664,0.069202361
0.005819323,0.014556298
0.00026336,-0.002894358
0.004212062,-0.00290276
0.002241765,0.017862762
-0.018013749,-0.004005728
0.007633327,-0.00287109
0.016555814,0.032251735
-0.002726279,-0.004464293
0.002351473,0.002234638
0.002880096,-0.009531892
0.006220742,0.015096736
0.004176098,0.019780865
-0.002789697,0.001087548
0.00074922,-0.001631765
0.005492239,0.002718132
0.002382143,0.008110345
-0.003240202,-0.002156335
0.006237986,-0.001079914
0.003070891,0.003774607
0.001922906,-0.003774607
-0.020742153,-0.029051098
-0.006130778,-0.02192947
-0.000994835,0.016911339
0.010495226,0.011670041
0.005545706,0.004960054
-0.01586485,-0.03240507
0.001613909,0.003401364
0.017072412,0.020723228
-0.00740543,-0.018462063
-0.008376201,0.000564493
0.008883206,0.012338911
-0.001362687,0
-0.019051254,-0.025975486
0.007055531,0.012507269
-0.006067686,-0.021702736
-0.011263529,-0.015711699
-0.01968749,-0.034002679
0.013309293,0.013859818
0.004300947,0.001793722
0.014874634,0.024197109
-0.003556897,-0.01173034
0.002909727,0.001768347
0.009297397,0.012873203
0.00315614,-0.001745709
-0.002751537,0
0.007035239,0.005807217
0.006662411,0.012658397
-0.001831137,-0.003436429
0.004950654,0.014806649
0.000345179,0.009004
-0.000180079,-0.009569451
0.002181271,0.010689272
-0.001521141,-0.010123821
-0.004012509,-0.007945558
-0.002797226,0
-0.007807151,-0.008583744
0.000190217,-0.003454235
8.36842E-05,0.002879357
0.003917703,0.001723643
-0.011078968,-0.002874391
0.005714825,0.01429004
0.013424442,0.006787356
0.005262894,-0.02222947
-0.001593936,-0.003464207
0.008939515,0.010929071
0.006230365,0.026532745
0.003549158,-0.002230899
0.002298016,-0.007284986
-0.001754238,0.001685867
-0.003385044,0.007830018
-0.006878878,-0.018555494
-0.009111239,-0.018328119
0.003812661,0.005763705
0.004533805,0.002869442
0.00804162,0.011396135
-0.011173632,-0.010250659
0.004883443,0.002287022
-0.008100044,-0.012643847
-0.006223682,-0.006382383
-0.000368636,-0.008769422
0.008765217,0.008769422
0.002175631,0.00984659
-0.007718007,-0.016855964
-0.011997246,-0.011792589
-0.000827749,-0.014939029
0.003178158,0.006002419
0.003945345,0.010714388
0.004072589,0.000591891
0.010537033,0.010594566
-0.023048299,-0.026699895
-0.001225504,-0.001805598
-0.009781564,-0.014563364
-0.010818524,-0.019130482
-0.000956785,0.00124533
-0.004195756,0.001243781
0.007350455,0.003722089
-0.014078468,-0.013715926
0.000668552,0.003759403
0.012532883,0.011194147
-0.017585608,-0.011194147
0.001752821,0.011194147
0.003040402,0.002470662
0.005380701,-0.000617094
0.013334153,0.017742894
-0.006489456,-0.013431215
-0.002831981,-0.009882724
-0.011795039,-0.022599832
0.009142517,0.016997576
0.01286124,0.009319732
0.008248641,0.006165248
0.010068387,0.015853991
0.014306847,0.017986096
-0.001337043,-0.008353271
0.001001083,0.000598982
0.010399583,0.013087635
-0.006985516,-0.016086138
-0.018256123,-0.019406309
-0.004443388,-0.01356371
0.00310106,0.007421184
-0.006738801,0.000615953
0.005539041,-0.006176672
-0.008163062,-0.006838696
0.016177119,0.016089456
-0.000671047,0.010989122
0.013455201,0.019838342
0.000907461,-0.006569149
-0.005659021,-0.004202948
-0.004113336,-0.021283868
-0.02051778,-0.024262465
-0.00323923,0
-0.006471416,-0.011399743
-0.004140793,0.003179653
-0.025888994,-0.042808092
0.005003212,0.014473937
-0.049001637,-0.058504076
-0.000575132,0.002075407
-0.06895833,-0.067168098
0.046317381,0.033433346
-0.045156781,-0.055855811
0.045250591,0.038551846
0.005247838,0.012287831
0.021550786,0.031816045
-0.009786291,-0.014721612
0.000946934,0.004931324
-0.045618608,-0.056373306
-0.015122761,-0.016492128
0.000258082,0.001510574
0.033710222,0.027541748
0.013034651,0.011678965
-0.015687972,-0.017569998
0.015008394,0.005891033
0.027887583,0.031794586
0.002344202,0.00496631
0.004909933,0.011959341
-0.011942485,-0.007017573
-0.025606956,-0.027125146
-0.007464093,-0.033103427
0.028243821,0.035271842
-0.010668915,-0.013081582
-0.027068525,-0.032716673
0.006941534,-0.005305052
0.009078747,0.026248226
0.013389711,0.024132798
0.017041104,0.027789462
0.005690455,0.015342002
-0.009850912,-0.009037253
-0.001662386,-0.008415197
-0.029831032,-0.042437148
-0.0324025,-0.022289184
0.006063593,0.011206692
0.023068111,0.023495941
0.010631619,0.012261243
-0.020908243,-0.020275858
0.008081516,0.026706748
-0.025291292,-0.041445408
-0.028863546,-0.035515633
0.022239332,0.011472401
0.01770785,0.027008393
0.018138219,0.016881135
-0.008196803,-0.001456664
0.033555598,0.040005335
0.000543835,0
0.00974708,0.01597811
-0.002978131,-0.010391503
0.017231013,0.022720427
-0.019559961,-0.022720427
0.020213033,0.029504713
-0.012729819,-0.011560822
0.004543832,0.006816659
0.01863408,-0.01920498
0.012790853,0.008275909
-0.020248433,-0.013831479
0.01048147,0.007630977
0.033716618,0.060340017
0.000389154,-0.006527438
-0.025048682,-0.031938843
-0.028340045,-0.042118756
0.015976368,0.014005831
0.018607608,0.02540473
-0.006299785,-0.016405016
0.006275996,0
0.011667272,0.005498296
-0.037385293,-0.039138468
0.008587221,0.012748048
0.019293203,0.015363431
-0.009596079,-0.012552466
0.004805575,0.006295928
-0.016755779,-0.015460603
-0.016942648,-0.020029282
-0.000394773,0.000722282
-0.018824535,-0.026336562
-0.004149488,-0.016442822
-0.022342971,-0.017484292
-0.002689124,-0.002303264
0.028821076,0.006893938
0.002211297,0.007604599
0.042403421,0.064538521
-0.001910466,0
-0.000241074,0.011299555
0.010234522,0.014639509
0.001105126,0.023932766
0.00201629,0.001350439
-0.021368471,-0.025975486
0.01674244,0.031359079
-0.01502641,-0.022396593
-0.008723961,-0.002749143
-0.011413223,0.011632016
0.003237809,0.010825546
0.003210961,0.012704952
-0.01180215,-0.008675396
0.029389236,0.024496425
0.001947671,0.023910671
0.008231554,0.029571202
0.008994516,0.00987053
7.90276E-05,-0.012353462
-0.012556476,-0.009993837
0.010650169,0.013715926
-0.004300536,-0.009331327
0.015355418,0.025302183
0.000187914,0.010909199
0.002939385,-0.000602954
-0.002540185,0.005413547
0.002259128,0.01073996
0.008846519,-0.007147142
0.00030953,0.008333382
0.002333868,0.002959458
-0.004960178,-0.004739345
0.003546597,-0.005358751
0.011046693,0.014815086
0.004926532,0.006449744
0.000669232,0
0.000471236,-0.010575892
-0.001026362,-0.005330187
0.008641669,0.015321455
-0.005770505,-0.003514942
-0.001594073,-0.001762115
-0.00252535,-0.007079676
-0.00045707,-0.010116123
0.008860289,0.002985968
0.001094493,-0.000596481
0.014499737,0.014218249
-0.000423913,0.001175779
0.002021269,0.00702579
0.002157946,0.002912906
0.001473032,-0.005249356
-0.00691017,-0.013541567
0.00677702,0.010026625
-0.000939951,-0.006476325
-0.005397733,-0.010092101
0.010965323,0.013629841
0.002346219,0.014027115
0.000719678,0.006940456
-0.003345751,-0.001153403
0.004262957,0.00460565
0.00167082,-0.003452247
0.00135366,-0.009264687
0.003350649,0.004643073
-0.004748243,-0.005807217
0.006139221,0.00406859
-0.003251063,-0.008153802
-0.003877165,-0.006453528
-0.015489527,-0.022620012
0.006876907,0.018491431
0.009770028,0.01408474
0.003624702,0.000582581
0.000160469,0.004648469
0.017969143,0.023490052
-0.001197034,0.010140932
0.005949504,0.018328755
0.001118724,0.002199011
0.003966003,0.000548998
-0.003005043,-0.007160592
-0.001872946,0
-0.007232645,-0.010558587
0.003104068,-0.003918281
0.013790283,0.013923923
-0.002820757,-0.00055325
-0.004953773,-0.00166159
-0.001609217,-0.002775467
0.003691655,0.005543251
0.007476578,-0.002213615
-0.003996588,-0.003329637
-0.010254895,-0.010617591
-0.000629237,-0.013005555
-0.011423434,-0.014908533
-0.017229035,-0.024562638
0.007421293,0.014693182
0.013685325,0.015055293
-0.012553513,-0.022081083
-0.000503681,0.001174398
0.015367919,0.023202897
-0.004063523,-0.012694919
-0.005952097,0.002320187
0.001168593,0.010947963
-0.008443049,-0.015011829
0.003672998,0.024706801
0.013552364,-0.005120922
0.006657924,0.009085809
0.00241141,0.007882924
-0.003891097,-0.010146648
0.005642498,0.011267725
-0.002499886,-0.001682086
-0.007688271,-0.007887365
-0.016279016,-0.013667639
0.000350534,-0.001147447
-0.004287864,-0.004026465
-0.006724817,-0.017442303
0.002514222,0.009340406
-0.003393109,-0.004075697
-0.011175044,-0.021823337
-0.005762452,-0.010791472
-0.004413555,0.032031208
-0.015165749,-0.006442189
-0.00741519,0.003519065
0.015908669,0.009324077
0.000486208,0.002896034
0.001692285,0
0.001379028,0.003464207
-0.002167899,-0.002308137
0.011017982,0.007482049
-0.014438555,-0.015602744
-0.002279268,0.002326935
-0.02495136,-0.029483268
0.000109537,-0.021168011
0.005710557,0.004878058
0.022787772,0.034671734
-0.000106459,0.006442189
0.008081388,0.010453057
-0.012700439,-0.004632319
0.01158339,0.018971538
-0.007047993,-0.005711038
0.010756615,0.01816168
0.010284753,0.016732125
0.001443657,-0.01224278
0.009767871,0.01224278
-0.001687752,0.004965527
-0.022513259,-0.020011785
0.007148982,0.013939451
-0.016083465,-0.014501091
0.004761353,0.013947227
0.008944792,0.01648389
-0.002112076,0.003807456
0.024614798,0.031001948
0.00245631,-0.016985546
0.006212765,-0.002680248
-0.004697995,-0.004842624
-0.00947749,-0.016313575
-0.001640108,0.001643386
-0.008159129,-0.021018473
-1.49091E-05,0.002790959
-0.004999618,-0.012338911
0.016362745,0.017343092
-0.002316985,-0.009473462
0.007382334,0.006696454
0.006658286,0.00609927
0.002713429,-0.002213615
-0.010112639,0.003870616
-0.008948968,0.010977059
-0.00908208,-0.006022466
-0.000313878,0.001646091
0.016405659,0.027576768
0.01890085,0.016922667
-0.000483533,-0.005784923
-0.004326099,-0.002111933
-0.002904193,-0.001057642
-0.007532003,-0.010103782
0.018861295,0.021153618
0.002326568,0.000523149
0.005093766,0.007295499
0.000620637,-0.005205634
0.000413544,0.002085506
0.002186089,0.002081166
-0.001252678,-0.005211059
-0.000128203,-0.002615748
